pair_id,delta,task,model,dimension
29,-3.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
315,0.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
326,0.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
33,-2.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
39,-2.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
42,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
46,-2.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
5,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
51,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
71,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
75,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
77,-1.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
80,0.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
83,0.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
89,-2.0,mathdial_hard,doubao-seed-2.0-pro,cognitive_load
0,-4.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
104,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
112,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
12,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
130,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
134,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
140,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
155,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
160,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
165,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
172,-4.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
177,-4.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
181,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
183,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
202,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
211,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
215,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
219,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
232,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
246,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
247,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
252,-3.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
274,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
277,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
28,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
29,2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
315,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
326,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
33,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
39,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
42,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
46,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
5,1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
51,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
71,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
75,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
77,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
80,-1.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
83,0.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
89,-2.0,mathdial_hard,doubao-seed-2.0-pro,diagnostic_specificity
0,1.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
104,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
112,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
12,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
130,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
134,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
140,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
155,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
160,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
165,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
172,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
177,2.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
181,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
183,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
202,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
211,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
215,2.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
219,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
232,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
246,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
247,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
252,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
274,1.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
277,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
28,1.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
29,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
315,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
326,0.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
33,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
39,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
42,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
46,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
5,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
51,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
71,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
75,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
77,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
80,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
83,3.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
89,4.0,mathdial_hard,doubao-seed-2.0-pro,elicitation
0,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
104,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
112,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
12,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
130,2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
134,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
140,2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
155,1.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
160,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
165,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
172,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
177,2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
181,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
183,1.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
202,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
211,1.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
215,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
219,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
232,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
246,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
247,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
252,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
274,-2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
277,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
28,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
29,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
315,-2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
326,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
33,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
39,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
42,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
46,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
5,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
51,2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
71,2.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
75,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
77,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
80,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
83,0.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
89,1.0,mathdial_hard,doubao-seed-2.0-pro,epistemic_caution
0,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
104,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
112,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
12,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
130,-4.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
134,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
140,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
155,-4.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
160,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
165,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
172,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
177,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
181,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
183,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
202,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
211,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
215,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
219,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
232,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
246,1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
247,1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
252,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
274,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
277,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
28,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
29,-1.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
315,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
326,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
33,-4.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
39,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
42,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
46,-4.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
5,-2.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
51,-4.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
71,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
75,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
77,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
80,0.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
83,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
89,-3.0,mathdial_hard,doubao-seed-2.0-pro,help_directness
0,-2.0,mathdial_hard,doubao-seed-2.0-pro,personalization
104,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
112,2.0,mathdial_hard,doubao-seed-2.0-pro,personalization
12,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
130,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
134,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
140,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
155,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
160,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
165,-1.0,mathdial_hard,doubao-seed-2.0-pro,personalization
172,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
177,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
181,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
183,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
202,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
211,-1.0,mathdial_hard,doubao-seed-2.0-pro,personalization
215,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
219,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
232,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
246,1.0,mathdial_hard,doubao-seed-2.0-pro,personalization
247,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
252,-1.0,mathdial_hard,doubao-seed-2.0-pro,personalization
274,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
277,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
28,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
29,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
315,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
326,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
33,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
39,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
42,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
46,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
5,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
51,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
71,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
75,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
77,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
80,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
83,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
89,0.0,mathdial_hard,doubao-seed-2.0-pro,personalization
0,-1.0,mathdial_hard,glm-5.2,affective_warmth
104,1.0,mathdial_hard,glm-5.2,affective_warmth
112,-1.0,mathdial_hard,glm-5.2,affective_warmth
12,0.0,mathdial_hard,glm-5.2,affective_warmth
130,0.0,mathdial_hard,glm-5.2,affective_warmth
134,1.0,mathdial_hard,glm-5.2,affective_warmth
140,-2.0,mathdial_hard,glm-5.2,affective_warmth
155,-1.0,mathdial_hard,glm-5.2,affective_warmth
160,2.0,mathdial_hard,glm-5.2,affective_warmth
165,0.0,mathdial_hard,glm-5.2,affective_warmth
172,2.0,mathdial_hard,glm-5.2,affective_warmth
177,1.0,mathdial_hard,glm-5.2,affective_warmth
181,-2.0,mathdial_hard,glm-5.2,affective_warmth
183,0.0,mathdial_hard,glm-5.2,affective_warmth
202,-1.0,mathdial_hard,glm-5.2,affective_warmth
211,0.0,mathdial_hard,glm-5.2,affective_warmth
215,-1.0,mathdial_hard,glm-5.2,affective_warmth
219,0.0,mathdial_hard,glm-5.2,affective_warmth
232,-1.0,mathdial_hard,glm-5.2,affective_warmth
246,-1.0,mathdial_hard,glm-5.2,affective_warmth
247,1.0,mathdial_hard,glm-5.2,affective_warmth
252,1.0,mathdial_hard,glm-5.2,affective_warmth
274,1.0,mathdial_hard,glm-5.2,affective_warmth
277,-1.0,mathdial_hard,glm-5.2,affective_warmth
28,1.0,mathdial_hard,glm-5.2,affective_warmth
29,-2.0,mathdial_hard,glm-5.2,affective_warmth
315,-2.0,mathdial_hard,glm-5.2,affective_warmth
326,-2.0,mathdial_hard,glm-5.2,affective_warmth
33,-1.0,mathdial_hard,glm-5.2,affective_warmth
39,-1.0,mathdial_hard,glm-5.2,affective_warmth
42,0.0,mathdial_hard,glm-5.2,affective_warmth
46,0.0,mathdial_hard,glm-5.2,affective_warmth
5,-1.0,mathdial_hard,glm-5.2,affective_warmth
51,-2.0,mathdial_hard,glm-5.2,affective_warmth
71,0.0,mathdial_hard,glm-5.2,affective_warmth
75,-1.0,mathdial_hard,glm-5.2,affective_warmth
77,-1.0,mathdial_hard,glm-5.2,affective_warmth
80,-1.0,mathdial_hard,glm-5.2,affective_warmth
83,-2.0,mathdial_hard,glm-5.2,affective_warmth
89,-1.0,mathdial_hard,glm-5.2,affective_warmth
0,-2.0,mathdial_hard,glm-5.2,autonomy_support
104,-1.0,mathdial_hard,glm-5.2,autonomy_support
112,-1.0,mathdial_hard,glm-5.2,autonomy_support
12,-1.0,mathdial_hard,glm-5.2,autonomy_support
130,-1.0,mathdial_hard,glm-5.2,autonomy_support
134,2.0,mathdial_hard,glm-5.2,autonomy_support
140,3.0,mathdial_hard,glm-5.2,autonomy_support
155,1.0,mathdial_hard,glm-5.2,autonomy_support
160,-2.0,mathdial_hard,glm-5.2,autonomy_support
165,-1.0,mathdial_hard,glm-5.2,autonomy_support
172,-1.0,mathdial_hard,glm-5.2,autonomy_support
177,1.0,mathdial_hard,glm-5.2,autonomy_support
181,-2.0,mathdial_hard,glm-5.2,autonomy_support
183,3.0,mathdial_hard,glm-5.2,autonomy_support
202,3.0,mathdial_hard,glm-5.2,autonomy_support
211,0.0,mathdial_hard,glm-5.2,autonomy_support
215,0.0,mathdial_hard,glm-5.2,autonomy_support
219,0.0,mathdial_hard,glm-5.2,autonomy_support
232,-1.0,mathdial_hard,glm-5.2,autonomy_support
246,0.0,mathdial_hard,glm-5.2,autonomy_support
247,0.0,mathdial_hard,glm-5.2,autonomy_support
252,0.0,mathdial_hard,glm-5.2,autonomy_support
274,0.0,mathdial_hard,glm-5.2,autonomy_support
277,2.0,mathdial_hard,glm-5.2,autonomy_support
28,1.0,mathdial_hard,glm-5.2,autonomy_support
29,-1.0,mathdial_hard,glm-5.2,autonomy_support
315,0.0,mathdial_hard,glm-5.2,autonomy_support
326,0.0,mathdial_hard,glm-5.2,autonomy_support
33,2.0,mathdial_hard,glm-5.2,autonomy_support
39,-1.0,mathdial_hard,glm-5.2,autonomy_support
42,0.0,mathdial_hard,glm-5.2,autonomy_support
46,1.0,mathdial_hard,glm-5.2,autonomy_support
5,-1.0,mathdial_hard,glm-5.2,autonomy_support
51,0.0,mathdial_hard,glm-5.2,autonomy_support
71,1.0,mathdial_hard,glm-5.2,autonomy_support
75,2.0,mathdial_hard,glm-5.2,autonomy_support
77,0.0,mathdial_hard,glm-5.2,autonomy_support
80,-1.0,mathdial_hard,glm-5.2,autonomy_support
83,2.0,mathdial_hard,glm-5.2,autonomy_support
89,1.0,mathdial_hard,glm-5.2,autonomy_support
0,1.0,mathdial_hard,glm-5.2,cognitive_load
104,0.0,mathdial_hard,glm-5.2,cognitive_load
112,1.0,mathdial_hard,glm-5.2,cognitive_load
12,1.0,mathdial_hard,glm-5.2,cognitive_load
130,-1.0,mathdial_hard,glm-5.2,cognitive_load
134,-1.0,mathdial_hard,glm-5.2,cognitive_load
140,1.0,mathdial_hard,glm-5.2,cognitive_load
155,-1.0,mathdial_hard,glm-5.2,cognitive_load
160,-1.0,mathdial_hard,glm-5.2,cognitive_load
165,0.0,mathdial_hard,glm-5.2,cognitive_load
172,0.0,mathdial_hard,glm-5.2,cognitive_load
177,0.0,mathdial_hard,glm-5.2,cognitive_load
181,-1.0,mathdial_hard,glm-5.2,cognitive_load
183,-1.0,mathdial_hard,glm-5.2,cognitive_load
202,-1.0,mathdial_hard,glm-5.2,cognitive_load
211,-1.0,mathdial_hard,glm-5.2,cognitive_load
215,-1.0,mathdial_hard,glm-5.2,cognitive_load
219,-1.0,mathdial_hard,glm-5.2,cognitive_load
232,2.0,mathdial_hard,glm-5.2,cognitive_load
246,-1.0,mathdial_hard,glm-5.2,cognitive_load
247,-1.0,mathdial_hard,glm-5.2,cognitive_load
252,2.0,mathdial_hard,glm-5.2,cognitive_load
274,0.0,mathdial_hard,glm-5.2,cognitive_load
277,-2.0,mathdial_hard,glm-5.2,cognitive_load
28,-1.0,mathdial_hard,glm-5.2,cognitive_load
29,0.0,mathdial_hard,glm-5.2,cognitive_load
315,0.0,mathdial_hard,glm-5.2,cognitive_load
326,0.0,mathdial_hard,glm-5.2,cognitive_load
33,-1.0,mathdial_hard,glm-5.2,cognitive_load
39,0.0,mathdial_hard,glm-5.2,cognitive_load
42,0.0,mathdial_hard,glm-5.2,cognitive_load
46,-1.0,mathdial_hard,glm-5.2,cognitive_load
5,-1.0,mathdial_hard,glm-5.2,cognitive_load
51,1.0,mathdial_hard,glm-5.2,cognitive_load
71,1.0,mathdial_hard,glm-5.2,cognitive_load
75,0.0,mathdial_hard,glm-5.2,cognitive_load
77,0.0,mathdial_hard,glm-5.2,cognitive_load
80,1.0,mathdial_hard,glm-5.2,cognitive_load
83,-1.0,mathdial_hard,glm-5.2,cognitive_load
89,0.0,mathdial_hard,glm-5.2,cognitive_load
0,3.0,mathdial_hard,glm-5.2,diagnostic_specificity
104,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
112,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
12,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
130,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
134,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
140,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
155,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
160,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
165,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
172,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
177,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
181,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
183,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
202,-4.0,mathdial_hard,glm-5.2,diagnostic_specificity
211,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
215,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
219,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
232,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
246,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
247,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
252,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
274,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
277,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
28,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
29,2.0,mathdial_hard,glm-5.2,diagnostic_specificity
315,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
326,0.0,mathdial_hard,glm-5.2,diagnostic_specificity
33,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
39,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
42,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
46,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
5,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
51,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
71,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
75,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
77,1.0,mathdial_hard,glm-5.2,diagnostic_specificity
80,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
83,-2.0,mathdial_hard,glm-5.2,diagnostic_specificity
89,-1.0,mathdial_hard,glm-5.2,diagnostic_specificity
0,-2.0,mathdial_hard,glm-5.2,elicitation
104,-1.0,mathdial_hard,glm-5.2,elicitation
112,2.0,mathdial_hard,glm-5.2,elicitation
12,0.0,mathdial_hard,glm-5.2,elicitation
130,1.0,mathdial_hard,glm-5.2,elicitation
134,2.0,mathdial_hard,glm-5.2,elicitation
140,4.0,mathdial_hard,glm-5.2,elicitation
155,1.0,mathdial_hard,glm-5.2,elicitation
160,-3.0,mathdial_hard,glm-5.2,elicitation
165,0.0,mathdial_hard,glm-5.2,elicitation
172,0.0,mathdial_hard,glm-5.2,elicitation
177,3.0,mathdial_hard,glm-5.2,elicitation
181,-2.0,mathdial_hard,glm-5.2,elicitation
183,4.0,mathdial_hard,glm-5.2,elicitation
202,4.0,mathdial_hard,glm-5.2,elicitation
211,0.0,mathdial_hard,glm-5.2,elicitation
215,0.0,mathdial_hard,glm-5.2,elicitation
219,1.0,mathdial_hard,glm-5.2,elicitation
232,0.0,mathdial_hard,glm-5.2,elicitation
246,0.0,mathdial_hard,glm-5.2,elicitation
247,0.0,mathdial_hard,glm-5.2,elicitation
252,0.0,mathdial_hard,glm-5.2,elicitation
274,1.0,mathdial_hard,glm-5.2,elicitation
277,2.0,mathdial_hard,glm-5.2,elicitation
28,3.0,mathdial_hard,glm-5.2,elicitation
