blind_id,model,source_family,progress,affect,panel,arm,repeat,answer_reveal,reasoning_elicitation,joint_action
0ed858ec7566ef739204,deepseek-v4-pro,figurative_metaphor,wrong_attempt,calm,main,ask,0,0,1,elicit_only
0eea423e2173c355df97,MiniMax-M2.7,pythagorean_length,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
0ef4692cbc926d665048,deepseek-v4-pro,exponent_product,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
0f0597adeeb09b72ffaa,deepseek-v4-pro,least_common_multiple,wrong_attempt,calm,main,ask,1,0,1,elicit_only
0f11628d7bc6dea90e9d,deepseek-v4-pro,exclusive_or,correct_partial,calm,main,explain,1,1,0,reveal_only
0f1a1162976b8797a201,glm-5.3,turning_moment,not_started,unstated,opportunity_complete,canonical,0,0,1,elicit_only
0f1dbef76acfb2174630,deepseek-v4-pro,binary_place_value,wrong_attempt,frustrated,main,canonical,1,1,1,both
0f2d0fe3fbed6151798f,MiniMax-M3,kinetic_energy,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
0f462c0fa4f3574074eb,deepseek-v4-pro,direct_speech_punctuation,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
0f61886a63fff3aca73a,deepseek-v4-pro,least_common_multiple,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
0f7d67775def2479df07,MiniMax-M2.7,pigeonhole_principle,correct_partial,calm,main,ask,1,0,1,elicit_only
0f7e79636865f99414dc,MiniMax-M2.7,boyles_law,wrong_attempt,calm,main,ask,0,0,1,elicit_only
0f825da9d6f1b87eb56b,deepseek-v4-pro,direct_speech_punctuation,correct_partial,calm,main,ask,1,0,1,elicit_only
0f83fd5bef1e7e0ca652,deepseek-v4-pro,all_different_constraint,correct_partial,calm,main,canonical,0,1,0,reveal_only
0f947e5d5aa8e74d83f9,deepseek-v4-pro,parallel_structure,wrong_attempt,calm,main,explain,0,1,0,reveal_only
0f9a727ad7defba6c278,glm-5.3,sampling_frame_bias,wrong_attempt,calm,main,canonical,0,1,1,both
0faa2f4278c0e4afda21,MiniMax-M2.7,relative_clause_attachment,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
0fb28bfe24edd36fc524,glm-5.3,pigeonhole_principle,wrong_attempt,frustrated,main,explain,0,1,1,both
0ff5cd2fe2eb12c4de90,MiniMax-M3,all_different_constraint,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
1007dfc97870bd1cf9f4,MiniMax-M2.7,least_common_multiple,wrong_attempt,calm,main,ask,0,0,1,elicit_only
10173d3c703fd3bad603,doubao-seed-2.0-lite,exponent_product,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
103888dcc67b248ed21c,MiniMax-M3,kinetic_energy,not_started,unstated,opportunity_missing,canonical,0,1,1,both
103ef95d03dec6f885e6,MiniMax-M3,pigeonhole_principle,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
1047c913c401c19e2ff8,MiniMax-M3,sampling_frame_bias,correct_partial,calm,main,neutral_b,0,1,1,both
10634e85e373e855f720,glm-5.3,boyles_law,correct_partial,calm,main,ask,1,0,1,elicit_only
1084000a021912220747,glm-5.3,sampling_frame_bias,wrong_attempt,frustrated,main,neutral_a,1,1,1,both
108d659381872a705f71,MiniMax-M2.7,pigeonhole_principle,correct_partial,calm,main,ask,0,0,1,elicit_only
1099764fbefaab78e987,glm-5.3,pythagorean_length,correct_partial,frustrated,main,canonical,1,0,1,elicit_only
109d2b54026de50a3db2,glm-5.3,boyles_law,correct_partial,frustrated,main,ask,0,0,1,elicit_only
109e064de69e02d09861,doubao-seed-2.0-lite,direct_speech_punctuation,correct_partial,frustrated,main,explain,1,1,0,reveal_only
10bcaa91f69f54f23d3a,MiniMax-M3,pigeonhole_principle,correct_partial,calm,main,explain,1,1,1,both
10bfd6baa6a171607919,MiniMax-M3,direct_speech_punctuation,correct_partial,frustrated,main,ask,1,0,1,elicit_only
10c1eca0308c03131d1a,deepseek-v4-pro,exclusive_or,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
10da6f36f068c33a0462,MiniMax-M3,parallel_structure,wrong_attempt,frustrated,main,neutral_b,1,0,1,elicit_only
10e34f2b843ac56250bf,MiniMax-M3,half_life,correct_partial,frustrated,main,neutral_b,0,0,1,elicit_only
10e6d79588a47c2bcb88,glm-5.3,figurative_metaphor,wrong_attempt,frustrated,main,neutral_a,1,1,1,both
1109214565a2742d60e0,deepseek-v4-pro,contrast_connective,correct_partial,calm,main,canonical,0,1,0,reveal_only
1109239761497b0e6afc,doubao-seed-2.0-lite,pythagorean_length,correct_partial,calm,main,canonical,0,1,0,reveal_only
111dc8c6ec9b73ab2aa1,doubao-seed-2.0-lite,contrast_connective,correct_partial,calm,main,canonical,0,1,0,reveal_only
111e6ad03e43f3056a38,glm-5.3,turning_moment,wrong_attempt,frustrated,main,neutral_a,1,0,1,elicit_only
1138735117df1d816c75,glm-5.3,parallel_structure,correct_partial,calm,main,ask,0,0,1,elicit_only
113b447450c840b30687,doubao-seed-2.0-lite,direct_speech_punctuation,wrong_attempt,calm,main,neutral_a,0,1,0,reveal_only
114ca238486ef087fe12,glm-5.3,chemical_equation_balance,correct_partial,frustrated,main,canonical,0,0,1,elicit_only
115336a6f1e06ab29f4b,MiniMax-M3,all_different_constraint,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
115e7dcfb3c1a95eeb3d,MiniMax-M3,photosynthesis_inputs,correct_partial,frustrated,main,neutral_a,0,1,1,both
1166cfadb4d57e70b3a7,MiniMax-M3,exclusive_or,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
1174e03ed1350ce96d01,glm-5.3,relative_clause_attachment,wrong_attempt,frustrated,main,canonical,1,0,1,elicit_only
117632364c6114eb8406,MiniMax-M2.7,kinetic_energy,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
118cd4275d6c9276f54d,glm-5.3,sampling_frame_bias,correct_partial,frustrated,main,explain,1,1,1,both
11a761f13c480ff2726f,deepseek-v4-pro,factorial_counting,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
11d28c8257368c00eedb,glm-5.3,triangle_area,correct_partial,calm,main,explain,1,1,0,reveal_only
11e68479c59882cccf42,deepseek-v4-pro,parallel_structure,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
11ee66296524b9c33c70,glm-5.3,rectangular_prism_volume,correct_partial,frustrated,main,canonical,1,0,1,elicit_only
11f4d30810b3bcf04846,doubao-seed-2.0-lite,sampling_frame_bias,wrong_attempt,calm,main,explain,0,1,0,reveal_only
12023b68f7daf8205bb2,glm-5.3,pythagorean_length,correct_partial,frustrated,main,canonical,0,1,1,both
120680bc5df54f5ebd0e,deepseek-v4-pro,all_different_constraint,correct_partial,frustrated,main,ask,1,0,1,elicit_only
120a692a5f99795f990b,doubao-seed-2.0-lite,homophone_selection,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
120d12d596cf96788829,doubao-seed-2.0-lite,half_life,correct_partial,calm,main,canonical,1,1,0,reveal_only
121adf46d4add112778c,MiniMax-M3,all_different_constraint,correct_partial,frustrated,main,explain,0,1,1,both
1223e1ada4fb45f03046,deepseek-v4-pro,relative_clause_attachment,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
1224ccfe52e3b26cc12d,MiniMax-M2.7,pigeonhole_principle,wrong_attempt,calm,main,ask,1,0,1,elicit_only
12473b28be4b4000940f,doubao-seed-2.0-lite,rectangular_prism_volume,not_started,unstated,opportunity_complete,canonical,0,1,0,reveal_only
124dd25dda15f3c9ed5c,MiniMax-M3,pigeonhole_principle,wrong_attempt,calm,main,neutral_a,0,1,1,both
126bad5105d49e6ddacb,doubao-seed-2.0-lite,sampling_frame_bias,correct_partial,calm,main,canonical,1,1,0,reveal_only
1280f1204c03f32cbe6d,glm-5.3,boyles_law,not_started,unstated,opportunity_missing,canonical,0,1,1,both
1282c2f4f30d851f5717,glm-5.3,sampling_frame_bias,wrong_attempt,calm,main,ask,0,0,1,elicit_only
129b2eb7595132400a0d,MiniMax-M2.7,all_different_constraint,wrong_attempt,calm,main,explain,0,1,0,reveal_only
12b17d0fa3c7bf913b84,doubao-seed-2.0-lite,figurative_metaphor,correct_partial,calm,main,explain,1,1,0,reveal_only
12d0e098744940906d15,MiniMax-M2.7,pigeonhole_principle,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
12d2ae3ff52168998a58,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
1310e91d4cf14c848594,MiniMax-M2.7,exponent_product,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
13125c99fada688d1b20,MiniMax-M3,factorial_counting,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
13208c95b2db237ae576,glm-5.3,exponent_product,wrong_attempt,calm,main,neutral_b,1,1,1,both
132b47b907b545c52d41,MiniMax-M3,parallel_structure,correct_partial,calm,main,neutral_b,1,0,1,elicit_only
1337d84a44a358e320c7,doubao-seed-2.0-lite,sampling_frame_bias,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
1341096630c2ce26bde5,MiniMax-M2.7,triangle_area,wrong_attempt,calm,main,explain,1,1,0,reveal_only
135da7463019f908c01e,doubao-seed-2.0-lite,binary_place_value,correct_partial,calm,main,canonical,1,1,0,reveal_only
137d503e6a2b4b4b6940,MiniMax-M3,photosynthesis_inputs,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
13949044fec39e87f0c0,MiniMax-M2.7,sampling_frame_bias,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
1394bb249b34d0306985,MiniMax-M2.7,least_common_multiple,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
13a5b51c0a9e9602bb14,deepseek-v4-pro,rectangular_prism_volume,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
13f547938b68c9d63a18,MiniMax-M2.7,exponent_product,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
14268e3e15d381f2e511,MiniMax-M3,turning_moment,correct_partial,frustrated,main,neutral_a,0,1,1,both
1444bef604aef31f46d4,doubao-seed-2.0-lite,figurative_metaphor,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
1448284dadd44bb35397,MiniMax-M3,exclusive_or,wrong_attempt,frustrated,main,neutral_a,1,1,1,both
146e43c94499448e4d27,deepseek-v4-pro,exclusive_or,wrong_attempt,calm,main,canonical,0,1,1,both
146ecb35205a1cce914f,glm-5.3,exponent_product,correct_partial,calm,main,neutral_a,0,1,1,both
147c488441480ee24119,deepseek-v4-pro,photosynthesis_inputs,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
148c56dc2d88ce1d44b8,glm-5.3,binary_search_interval,wrong_attempt,frustrated,main,canonical,1,0,1,elicit_only
1492e4c888ac3db193c0,doubao-seed-2.0-lite,binary_place_value,correct_partial,calm,main,canonical,0,1,0,reveal_only
14a0ce234acc8fddf806,glm-5.3,direct_speech_punctuation,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
14a9bd038538d9aba95e,MiniMax-M3,relative_clause_attachment,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
14b64ebf0f2c52b8a04b,MiniMax-M3,half_life,wrong_attempt,calm,main,neutral_a,1,1,1,both
14c70cf76c45b88d4fd0,deepseek-v4-pro,rectangular_prism_volume,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
14cfcf504d8f0a19fa1e,glm-5.3,all_different_constraint,correct_partial,calm,main,ask,1,0,1,elicit_only
14dd791943426fdf1f94,deepseek-v4-pro,active_passive_voice,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
14e1ef957c0f6daac21e,deepseek-v4-pro,figurative_metaphor,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
14e21113a27517d3fdca,MiniMax-M2.7,figurative_metaphor,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
14e393efce3081ed0920,deepseek-v4-pro,all_different_constraint,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
14fd596d822bae0c42e1,doubao-seed-2.0-lite,binary_place_value,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
1506639cc683595ac578,MiniMax-M3,pythagorean_length,correct_partial,calm,main,canonical,1,1,0,reveal_only
150d93a0900954e861a8,deepseek-v4-pro,photosynthesis_inputs,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
152062c9b5cdb6cbaac4,deepseek-v4-pro,rectangular_prism_volume,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
1527ac1f72042dd60fe0,MiniMax-M3,figurative_metaphor,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
15330e57d5d98143ed0d,doubao-seed-2.0-lite,parallel_structure,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
1534994431b541cd882f,glm-5.3,triangle_area,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
155f61c3c3abb503e31b,doubao-seed-2.0-lite,median,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
15619976baa2597509b2,glm-5.3,photosynthesis_inputs,correct_partial,frustrated,main,neutral_b,0,0,1,elicit_only
1578c74575c1951b0003,MiniMax-M3,binary_place_value,wrong_attempt,frustrated,main,canonical,1,1,1,both
1597bc467426358e0e2b,glm-5.3,contrast_connective,correct_partial,frustrated,main,canonical,0,0,1,elicit_only
15a40570f257683d057a,glm-5.3,sampling_frame_bias,correct_partial,frustrated,main,neutral_a,1,1,1,both
15b4c01035655ea04ea8,doubao-seed-2.0-lite,turning_moment,wrong_attempt,calm,main,ask,1,0,1,elicit_only
15d045261474a2042985,MiniMax-M3,binary_place_value,correct_partial,calm,main,canonical,0,1,0,reveal_only
15d3f3374dad17bcecc8,glm-5.3,exponent_product,wrong_attempt,calm,main,explain,1,1,1,both
15de21561c64735a7a46,glm-5.3,parallel_structure,correct_partial,calm,main,neutral_b,1,0,1,elicit_only
15ed46959207d4638181,MiniMax-M3,sampling_frame_bias,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
160a4649d646ad24643c,MiniMax-M3,photosynthesis_inputs,wrong_attempt,calm,main,neutral_b,1,1,0,reveal_only
160bfdb76c84e0705d72,deepseek-v4-pro,binary_search_interval,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
16245322f09f3e7084c5,deepseek-v4-pro,median,correct_partial,calm,main,canonical,1,1,0,reveal_only
163b301b7129ad2fa41d,glm-5.3,figurative_metaphor,correct_partial,calm,main,canonical,0,1,1,both
1641981f1e69cee47aa1,MiniMax-M3,exponent_product,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
165629c0e410a11f8c38,glm-5.3,kinetic_energy,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
1656484696f64a3791ab,MiniMax-M3,figurative_metaphor,wrong_attempt,calm,main,explain,0,1,0,reveal_only
1657eb309188e7e1db26,MiniMax-M2.7,direct_speech_punctuation,correct_partial,calm,main,canonical,0,1,0,reveal_only
165d3aa0b73156bb238d,MiniMax-M3,least_common_multiple,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
166f65e8c36f46aba3b1,MiniMax-M2.7,pigeonhole_principle,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
168d771dd08b81b5c7bb,glm-5.3,loop_accumulation,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
1692de46489896e791e8,MiniMax-M2.7,photosynthesis_inputs,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
169d6c8aceee9c89b8ae,deepseek-v4-pro,triangle_area,correct_partial,calm,main,canonical,0,1,0,reveal_only
16b8d907400ab736b53a,deepseek-v4-pro,pigeonhole_principle,correct_partial,calm,main,ask,1,0,1,elicit_only
16ccfb78a9765e317164,MiniMax-M3,relative_clause_attachment,wrong_attempt,frustrated,main,canonical,1,1,1,both
16ef1df83be9b483d779,MiniMax-M3,all_different_constraint,correct_partial,calm,main,explain,1,1,0,reveal_only
170e72e93619e2fb8d08,MiniMax-M3,half_life,wrong_attempt,frustrated,main,neutral_b,0,0,1,elicit_only
172852bac21f74a8128b,MiniMax-M3,parallel_structure,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
17417ba7e1fe65a3af54,doubao-seed-2.0-lite,least_common_multiple,correct_partial,calm,main,canonical,0,1,0,reveal_only
1744f16508e547daf474,glm-5.3,half_life,wrong_attempt,calm,main,neutral_a,1,0,1,elicit_only
174de4cc9d1126513b34,MiniMax-M3,least_common_multiple,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
175271000c892b1bbbf6,MiniMax-M2.7,triangle_area,not_started,unstated,opportunity_complete,canonical,1,1,0,reveal_only
17631ea8f5f209aeeae8,doubao-seed-2.0-lite,turning_moment,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
1779128c87269161e85f,glm-5.3,figurative_metaphor,wrong_attempt,calm,main,explain,1,1,1,both
17949b5331e64ee56590,glm-5.3,binary_search_interval,correct_partial,calm,main,canonical,0,1,0,reveal_only
17a80f1075d5d31a5b2c,MiniMax-M2.7,photosynthesis_inputs,correct_partial,calm,main,ask,1,0,1,elicit_only
17b2a42ad77b65e8ef12,MiniMax-M2.7,rectangular_prism_volume,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
17e0ff383662c99d8f86,MiniMax-M3,kinetic_energy,wrong_attempt,calm,main,canonical,0,1,1,both
17ebf3b572f2ec9cea9f,deepseek-v4-pro,parallel_structure,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
17f80631c1406f4b2d59,glm-5.3,relative_clause_attachment,correct_partial,frustrated,main,neutral_a,0,1,1,both
180cd2a70ae6fcdf2ac5,glm-5.3,relative_clause_attachment,wrong_attempt,frustrated,main,neutral_b,1,0,1,elicit_only
1822e74155becb36560d,glm-5.3,all_different_constraint,wrong_attempt,frustrated,main,explain,0,1,1,both
1827df9d80816ddfac7e,MiniMax-M3,pythagorean_length,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
182bea875b1f9fbcbfa5,doubao-seed-2.0-lite,counterexample,wrong_attempt,calm,training_sentinel,canonical,1,1,0,reveal_only
184983f58a8210a0539a,MiniMax-M2.7,boyles_law,correct_partial,frustrated,main,ask,0,0,1,elicit_only
1850fe0ed7ddbd952921,deepseek-v4-pro,relative_clause_attachment,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
185195e3016914102645,deepseek-v4-pro,rectangular_prism_volume,wrong_attempt,calm,main,neutral_b,1,1,0,reveal_only
18651ea66b832596fd08,deepseek-v4-pro,photosynthesis_inputs,correct_partial,frustrated,main,explain,1,1,0,reveal_only
186c9fd6b9f504f07650,doubao-seed-2.0-lite,rectangular_prism_volume,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
188e53bb0f734fa62b2b,doubao-seed-2.0-lite,relative_clause_attachment,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
18cf5337e4bcc46d2805,MiniMax-M2.7,rectangular_prism_volume,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
18d1f546748da5afc9c1,MiniMax-M2.7,half_life,correct_partial,calm,main,canonical,0,1,0,reveal_only
18d4109970522922f235,deepseek-v4-pro,sampling_frame_bias,correct_partial,calm,main,explain,1,1,0,reveal_only
18e586ef630d13742c7e,glm-5.3,least_common_multiple,correct_partial,calm,main,canonical,1,0,1,elicit_only
18e5d6b70baff762c010,doubao-seed-2.0-lite,triangle_area,not_started,unstated,opportunity_missing,canonical,0,1,0,reveal_only
18e889644a6275d6964a,doubao-seed-2.0-lite,kinetic_energy,correct_partial,calm,main,canonical,0,1,0,reveal_only
18f327491e1db5de1f9c,glm-5.3,median,correct_partial,calm,main,canonical,1,0,1,elicit_only
18f621d9130f672c44dc,deepseek-v4-pro,triangle_area,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
190236444b5764d6b5df,glm-5.3,binary_place_value,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
190ec47377502d411ab7,glm-5.3,triangle_area,correct_partial,frustrated,main,neutral_a,0,0,1,elicit_only
1915a9867f024e182220,doubao-seed-2.0-lite,rectangular_prism_volume,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
191ca59260eb789738be,glm-5.3,exclusive_or,correct_partial,calm,main,ask,0,0,1,elicit_only
193c336d578da6d3a247,doubao-seed-2.0-lite,apostrophe_possession,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
1945be523714d4d23cdb,deepseek-v4-pro,exponent_product,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
1961af067559885c50ff,deepseek-v4-pro,pigeonhole_principle,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
196c96eab5aeb4053aa4,deepseek-v4-pro,pressure,not_started,unstated,opportunity_complete,canonical,1,1,0,reveal_only
198533b832a175dfa6ae,deepseek-v4-pro,half_life,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
1990dd90faa4807558f2,glm-5.3,pressure,not_started,unstated,opportunity_missing,canonical,0,1,0,reveal_only
1992bf9c059e58c6cfaa,doubao-seed-2.0-lite,figurative_metaphor,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
1998325a8d3ba6481b1b,glm-5.3,pigeonhole_principle,correct_partial,frustrated,main,neutral_a,0,1,1,both
199ef1b18ff46a0b938d,deepseek-v4-pro,boyles_law,correct_partial,calm,main,canonical,0,1,0,reveal_only
199f383880f777717047,doubao-seed-2.0-lite,exponent_product,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
19c61a1183889288923c,glm-5.3,triangle_area,correct_partial,frustrated,main,neutral_b,1,0,1,elicit_only
19c7f3c0d4ecdb30e9e7,glm-5.3,figurative_metaphor,correct_partial,frustrated,main,ask,1,0,1,elicit_only
19d9ff5c0c47d220bf11,glm-5.3,pigeonhole_principle,wrong_attempt,frustrated,main,canonical,1,0,1,elicit_only
19f26d128e4f1ab3e512,doubao-seed-2.0-lite,pigeonhole_principle,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
19f8dc847e5dc16e269d,doubao-seed-2.0-lite,pressure,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
1a18f49cbee671f3c996,deepseek-v4-pro,sampling_frame_bias,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
1a45c477bdbabb09037a,deepseek-v4-pro,median,correct_partial,calm,main,canonical,0,1,0,reveal_only
1a57ed12c1e7811e8306,glm-5.3,parallel_structure,correct_partial,frustrated,main,ask,1,0,1,elicit_only
1a6038d6101c79a89b04,MiniMax-M3,rectangular_prism_volume,wrong_attempt,calm,main,neutral_b,0,1,1,both
1a667979d980deb4aaad,MiniMax-M3,turning_moment,correct_partial,calm,main,explain,0,1,0,reveal_only
1a7b766d12eb209c4e94,doubao-seed-2.0-lite,loop_accumulation,correct_partial,calm,main,canonical,0,1,0,reveal_only
