classifier_variant,family,model,pair_id,target_act,generic,pedagogy,delta
char_svm,hard,deepseek-v4-pro,197,probing,1,1,0
char_svm,hard,deepseek-v4-pro,198,probing,0,0,0
char_svm,hard,deepseek-v4-pro,199,probing,0,0,0
char_svm,hard,deepseek-v4-pro,200,probing,0,0,0
char_svm,hard,deepseek-v4-pro,201,probing,0,0,0
char_svm,hard,deepseek-v4-pro,202,probing,0,0,0
char_svm,hard,deepseek-v4-pro,203,probing,0,0,0
char_svm,hard,deepseek-v4-pro,204,probing,0,0,0
char_svm,hard,deepseek-v4-pro,205,probing,0,0,0
char_svm,hard,deepseek-v4-pro,206,probing,0,0,0
char_svm,hard,deepseek-v4-pro,207,probing,0,1,1
char_svm,hard,deepseek-v4-pro,208,probing,0,0,0
char_svm,hard,deepseek-v4-pro,209,probing,0,0,0
char_svm,hard,deepseek-v4-pro,210,probing,0,0,0
char_svm,hard,deepseek-v4-pro,211,probing,0,1,1
char_svm,hard,deepseek-v4-pro,212,probing,0,0,0
char_svm,hard,deepseek-v4-pro,213,probing,0,1,1
char_svm,hard,deepseek-v4-pro,214,probing,0,0,0
char_svm,hard,deepseek-v4-pro,215,probing,0,1,1
char_svm,hard,deepseek-v4-pro,216,probing,0,1,1
char_svm,hard,deepseek-v4-pro,217,probing,0,1,1
char_svm,hard,deepseek-v4-pro,218,probing,0,1,1
char_svm,hard,deepseek-v4-pro,219,probing,0,0,0
char_svm,hard,deepseek-v4-pro,220,probing,0,1,1
char_svm,hard,deepseek-v4-pro,221,probing,0,0,0
char_svm,hard,deepseek-v4-pro,222,probing,0,0,0
char_svm,hard,deepseek-v4-pro,223,probing,0,1,1
char_svm,hard,deepseek-v4-pro,224,probing,0,0,0
char_svm,hard,deepseek-v4-pro,225,probing,0,1,1
char_svm,hard,deepseek-v4-pro,226,probing,0,0,0
char_svm,hard,deepseek-v4-pro,227,probing,0,0,0
char_svm,hard,deepseek-v4-pro,228,probing,0,0,0
char_svm,hard,deepseek-v4-pro,229,probing,1,1,0
char_svm,hard,deepseek-v4-pro,230,probing,0,0,0
char_svm,hard,deepseek-v4-pro,231,probing,0,1,1
char_svm,hard,deepseek-v4-pro,232,probing,0,0,0
char_svm,hard,deepseek-v4-pro,233,probing,0,1,1
char_svm,hard,deepseek-v4-pro,234,probing,0,0,0
char_svm,hard,deepseek-v4-pro,235,probing,0,0,0
char_svm,hard,deepseek-v4-pro,236,probing,0,0,0
char_svm,hard,deepseek-v4-pro,237,probing,0,0,0
char_svm,hard,deepseek-v4-pro,238,probing,0,0,0
char_svm,hard,deepseek-v4-pro,239,probing,0,1,1
char_svm,hard,deepseek-v4-pro,240,probing,0,1,1
char_svm,hard,deepseek-v4-pro,241,probing,0,1,1
char_svm,hard,deepseek-v4-pro,242,probing,0,0,0
char_svm,hard,deepseek-v4-pro,243,probing,1,1,0
char_svm,hard,deepseek-v4-pro,244,probing,0,1,1
char_svm,hard,deepseek-v4-pro,245,probing,0,1,1
char_svm,hard,deepseek-v4-pro,246,probing,0,1,1
char_svm,hard,deepseek-v4-pro,247,probing,0,0,0
char_svm,hard,deepseek-v4-pro,248,probing,0,1,1
char_svm,hard,deepseek-v4-pro,249,probing,1,1,0
char_svm,hard,deepseek-v4-pro,250,probing,0,0,0
char_svm,hard,deepseek-v4-pro,251,probing,0,0,0
char_svm,hard,deepseek-v4-pro,252,probing,0,0,0
char_svm,hard,deepseek-v4-pro,253,probing,0,1,1
char_svm,hard,deepseek-v4-pro,254,probing,0,0,0
char_svm,hard,deepseek-v4-pro,255,probing,0,1,1
char_svm,hard,deepseek-v4-pro,256,probing,0,0,0
char_svm,hard,deepseek-v4-pro,257,probing,0,0,0
char_svm,hard,deepseek-v4-pro,258,probing,0,1,1
char_svm,hard,deepseek-v4-pro,259,probing,0,0,0
char_svm,hard,deepseek-v4-pro,260,probing,1,1,0
char_svm,hard,deepseek-v4-pro,261,probing,0,1,1
char_svm,hard,deepseek-v4-pro,262,probing,0,1,1
char_svm,hard,deepseek-v4-pro,263,probing,0,0,0
char_svm,hard,deepseek-v4-pro,264,probing,0,0,0
char_svm,hard,deepseek-v4-pro,284,generic,0,0,0
char_svm,hard,doubao-seed-2.0-lite,0,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,1,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,2,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,3,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,4,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,5,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,6,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,7,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,8,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,9,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,10,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,11,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,12,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,13,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,14,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,15,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,16,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,17,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,18,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,19,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,20,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,21,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,22,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,23,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,24,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,25,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,26,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,27,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,28,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,29,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,30,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,31,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,32,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,33,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,34,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,35,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,36,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,37,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,38,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,39,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,40,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,41,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,42,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,43,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,44,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,45,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,46,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,47,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,48,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,49,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,50,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,51,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,52,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,53,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,54,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,55,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,56,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,57,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,58,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,59,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,60,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,61,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,62,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,63,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,64,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,65,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,66,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,67,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,68,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,69,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,70,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,71,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,72,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,73,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,74,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,75,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,76,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,77,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,78,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,79,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,80,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,81,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,82,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,83,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,84,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,85,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,86,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,87,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,88,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,89,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,90,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,91,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,92,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,93,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,94,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,95,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,96,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,97,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,98,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,99,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,100,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,101,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,102,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,103,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,104,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,105,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,106,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,107,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,108,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,109,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,110,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,111,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,112,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,113,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,114,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,115,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,116,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,117,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,118,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,119,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,120,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,121,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,122,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,123,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,124,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,125,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,126,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,127,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,128,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,129,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,130,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,131,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,132,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,133,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,134,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,135,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,136,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,137,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,138,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,139,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,140,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,141,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,142,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,143,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,144,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,145,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,146,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,147,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,148,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,149,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,150,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,151,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,152,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,153,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,154,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,155,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,156,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,157,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,158,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,159,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,160,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,161,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,162,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,163,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,164,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,165,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,166,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,167,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,168,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,169,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,170,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,171,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,172,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,173,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,174,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,175,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,176,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,177,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,178,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,179,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,180,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,181,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,182,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,183,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,184,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,185,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,186,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,187,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,188,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,189,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,190,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,191,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,192,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,193,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,194,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,195,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,196,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,197,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,198,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,199,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,200,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,201,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,202,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,203,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,204,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,205,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,206,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,207,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,208,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,209,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,210,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,211,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,212,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,213,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,214,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,215,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,216,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,217,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,218,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,219,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,220,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,221,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,222,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,223,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,224,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,225,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,226,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,227,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,228,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,229,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,230,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,231,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,232,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,233,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,234,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,235,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,236,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,237,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,238,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,239,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,240,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,241,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,242,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,243,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,244,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,245,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,246,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,247,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,248,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,249,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,250,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,251,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,252,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,253,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,254,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,255,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,256,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-lite,257,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,258,probing,1,1,0
char_svm,hard,doubao-seed-2.0-lite,259,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,260,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,261,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,262,probing,0,1,1
char_svm,hard,doubao-seed-2.0-lite,263,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,264,probing,0,0,0
char_svm,hard,doubao-seed-2.0-lite,284,generic,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,0,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,1,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,2,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,3,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,4,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,5,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,6,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,7,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,8,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,9,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,10,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,11,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,12,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,13,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,14,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,15,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,16,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,17,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,18,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,19,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,20,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,21,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,22,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,23,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,24,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,25,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,26,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,27,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,28,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,29,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,30,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,31,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,32,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,33,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,34,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,35,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,36,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,37,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,38,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,39,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,40,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,41,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,42,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,43,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,44,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,45,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,46,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,47,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,48,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,49,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,50,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,51,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,52,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,53,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,54,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,55,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,56,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,57,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,58,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,59,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,60,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,61,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,62,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,63,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,64,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,65,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,66,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,67,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,68,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,69,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,70,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,71,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,72,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,73,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,74,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,75,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,76,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,77,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,78,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,79,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,80,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,81,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,82,probing,0,1,1
char_svm,hard,doubao-seed-2.0-pro,83,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,84,probing,1,1,0
char_svm,hard,doubao-seed-2.0-pro,85,probing,1,0,-1
char_svm,hard,doubao-seed-2.0-pro,86,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,87,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,88,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,89,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,90,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,91,probing,0,0,0
char_svm,hard,doubao-seed-2.0-pro,92,probing,0,0,0
